Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QC","Crops","97","Hungary","5510","Production","333","Linseed","2014","2014","tonnes","540","","Official data",""
"QC","Crops","97","Hungary","5510","Production","210","Lupins","2014","2014","tonnes","190","","Official data",""
"QC","Crops","97","Hungary","5510","Production","56","Maize","2014","2014","tonnes","9315100","","Official data",""
"QC","Crops","97","Hungary","5510","Production","446","Maize, green","2014","2014","tonnes","466660","","Official data",""
"QC","Crops","97","Hungary","5510","Production","568","Melons, other (inc.cantaloupes)","2014","2014","tonnes","12160","","Official data",""
"QC","Crops","97","Hungary","5510","Production","79","Millet","2014","2014","tonnes","7050","","Official data",""
"QC","Crops","97","Hungary","5510","Production","449","Mushrooms and truffles","2014","2014","tonnes","22603","","Official data",""
"QC","Crops","97","Hungary","5510","Production","292","Mustard seed","2014","2014","tonnes","5890","","Official data",""
"QC","Crops","97","Hungary","5510","Production","75","Oats","2014","2014","tonnes","135620","","Official data",""
"QC","Crops","97","Hungary","5510","Production","339","Oilseeds nes","2014","2014","tonnes","11030","","Official data",""
"QC","Crops","97","Hungary","5510","Production","403","Onions, dry","2014","2014","tonnes","61810","","Official data",""
"QC","Crops","97","Hungary","5510","Production","402","Onions, shallots, green","2014","2014","tonnes","1760","","Official data",""
"QC","Crops","97","Hungary","5510","Production","534","Peaches and nectarines","2014","2014","tonnes","40010","","Official data",""
"QC","Crops","97","Hungary","5510","Production","521","Pears","2014","2014","tonnes","20800","","Official data",""
"QC","Crops","97","Hungary","5510","Production","187","Peas, dry","2014","2014","tonnes","46190","","Official data",""
"QC","Crops","97","Hungary","5510","Production","417","Peas, green","2014","2014","tonnes","87650","","Official data",""
"QC","Crops","97","Hungary","5510","Production","536","Plums and sloes","2014","2014","tonnes","45120","","Official data",""
"QC","Crops","97","Hungary","5510","Production","296","Poppy seed","2014","2014","tonnes","9350","","Official data",""
"QC","Crops","97","Hungary","5510","Production","116","Potatoes","2014","2014","tonnes","567430","","Official data",""
"QC","Crops","97","Hungary","5510","Production","211","Pulses nes","2014","2014","tonnes","2100","","Official data",""
"QC","Crops","97","Hungary","5510","Production","394","Pumpkins, squash and gourds","2014","2014","tonnes","14600","","Official data",""
"QC","Crops","97","Hungary","5510","Production","523","Quinces","2014","2014","tonnes","1020","","Official data",""
"QC","Crops","97","Hungary","5510","Production","270","Rapeseed","2014","2014","tonnes","699750","","Official data",""
"QC","Crops","97","Hungary","5510","Production","547","Raspberries","2014","2014","tonnes","1580","","Official data",""
"QC","Crops","97","Hungary","5510","Production","27","Rice, paddy","2014","2014","tonnes","7910","","Official data",""
"QC","Crops","97","Hungary","5510","Production","149","Roots and tubers nes","2014","2014","tonnes","","M","Data not available",""
"QC","Crops","97","Hungary","5510","Production","71","Rye","2014","2014","tonnes","95940","","Official data",""
"QC","Crops","97","Hungary","5510","Production","280","Safflower seed","2014","2014","tonnes","70","","Official data",""
"QC","Crops","97","Hungary","5510","Production","83","Sorghum","2014","2014","tonnes","19470","","Official data",""
"QC","Crops","97","Hungary","5510","Production","236","Soybeans","2014","2014","tonnes","115600","","Official data",""
"QC","Crops","97","Hungary","5510","Production","723","Spices nes","2014","2014","tonnes","2710","","Official data",""
"QC","Crops","97","Hungary","5510","Production","373","Spinach","2014","2014","tonnes","6520","","Official data",""
"QC","Crops","97","Hungary","5510","Production","544","Strawberries","2014","2014","tonnes","5070","","Official data",""
"QC","Crops","97","Hungary","5510","Production","157","Sugar beet","2014","2014","tonnes","1066750","","Official data",""
"QC","Crops","97","Hungary","5510","Production","267","Sunflower seed","2014","2014","tonnes","1597250","","Official data",""
"QC","Crops","97","Hungary","5510","Production","826","Tobacco, unmanufactured","2014","2014","tonnes","9460","","Official data",""
"QC","Crops","97","Hungary","5510","Production","388","Tomatoes","2014","2014","tonnes","153170","","Official data",""
"QC","Crops","97","Hungary","5510","Production","97","Triticale","2014","2014","tonnes","486450","","Official data",""
"QC","Crops","97","Hungary","5510","Production","463","Vegetables, fresh nes","2014","2014","tonnes","141200","","Official data",""
"QC","Crops","97","Hungary","5510","Production","205","Vetches","2014","2014","tonnes","9","Im","FAO data based on imputation methodology",""
"QC","Crops","97","Hungary","5510","Production","222","Walnuts, with shell","2014","2014","tonnes","4320","","Official data",""
"QC","Crops","97","Hungary","5510","Production","567","Watermelons","2014","2014","tonnes","218510","","Official data",""
"QC","Crops","97","Hungary","5510","Production","15","Wheat","2014","2014","tonnes","5261890","","Official data",""
"QC","Crops","99","Iceland","5510","Production","44","Barley","2014","2014","tonnes","5275","Im","FAO data based on imputation methodology",""
"QC","Crops","99","Iceland","5510","Production","558","Berries nes","2014","2014","tonnes","22","Im","FAO data based on imputation methodology",""
"QC","Crops","99","Iceland","5510","Production","358","Cabbages and other brassicas","2014","2014","tonnes","269","","Official data",""
"QC","Crops","99","Iceland","5510","Production","426","Carrots and turnips","2014","2014","tonnes","494","","Official data",""
"QC","Crops","99","Iceland","5510","Production","393","Cauliflowers and broccoli","2014","2014","tonnes","44","","Official data",""
"QC","Crops","99","Iceland","5510","Production","397","Cucumbers and gherkins","2014","2014","tonnes","1807","","Official data",""
"QC","Crops","99","Iceland","5510","Production","449","Mushrooms and truffles","2014","2014","tonnes","596","","Official data",""
"QC","Crops","99","Iceland","5510","Production","116","Potatoes","2014","2014","tonnes","8300","","Official data",""
"QC","Crops","99","Iceland","5510","Production","388","Tomatoes","2014","2014","tonnes","1516","","Official data",""
"QC","Crops","100","India","5510","Production","711","Anise, badian, fennel, coriander","2014","2014","tonnes","584000","","Official data",""
"QC","Crops","100","India","5510","Production","515","Apples","2014","2014","tonnes","2497680","","Official data",""
"QC","Crops","100","India","5510","Production","526","Apricots","2014","2014","tonnes","14118","Im","FAO data based on imputation methodology",""
"QC","Crops","100","India","5510","Production","226","Areca nuts","2014","2014","tonnes","622000","","Official data",""
"QC","Crops","100","India","5510","Production","486","Bananas","2014","2014","tonnes","29724550","","Official data",""
"QC","Crops","100","India","5510","Production","44","Barley","2014","2014","tonnes","1830000","","Official data",""
"QC","Crops","100","India","5510","Production","782","Bastfibres, other","2014","2014","tonnes","103704","Im","FAO data based on imputation methodology",""
"QC","Crops","100","India","5510","Production","176","Beans, dry","2014","2014","tonnes","4230000","","Official data",""
"QC","Crops","100","India","5510","Production","414","Beans, green","2014","2014","tonnes","629574","Im","FAO data based on imputation methodology",""
"QC","Crops","100","India","5510","Production","558","Berries nes","2014","2014","tonnes","2130","Im","FAO data based on imputation methodology",""
"QC","Crops","100","India","5510","Production","358","Cabbages and other brassicas","2014","2014","tonnes","9039220","","Official data",""
"QC","Crops","100","India","5510","Production","426","Carrots and turnips","2014","2014","tonnes","532027","Im","FAO data based on imputation methodology",""
"QC","Crops","100","India","5510","Production","217","Cashew nuts, with shell","2014","2014","tonnes","753000","","Official data",""
"QC","Crops","100","India","5510","Production","125","Cassava","2014","2014","tonnes","8139430","","Official data",""
"QC","Crops","100","India","5510","Production","265","Castor oil seed","2014","2014","tonnes","1870000","","Official data",""
"QC","Crops","100","India","5510","Production","393","Cauliflowers and broccoli","2014","2014","tonnes","8573280","","Official data",""
"QC","Crops","100","India","5510","Production","531","Cherries","2014","2014","tonnes","10583","Im","FAO data based on imputation methodology",""
"QC","Crops","100","India","5510","Production","191","Chick peas","2014","2014","tonnes","9530000","","Official data",""
"QC","Crops","100","India","5510","Production","689","Chillies and peppers, dry","2014","2014","tonnes","1492000","","Official data",""
"QC","Crops","100","India","5510","Production","401","Chillies and peppers, green","2014","2014","tonnes","68846","Im","FAO data based on imputation methodology",""
"QC","Crops","100","India","5510","Production","661","Cocoa, beans","2014","2014","tonnes","15000","","Official data",""
"QC","Crops","100","India","5510","Production","249","Coconuts","2014","2014","tonnes","11078873","","Official data",""
"QC","Crops","100","India","5510","Production","656","Coffee, green","2014","2014","tonnes","304500","","Official data",""
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","2014","2014","tonnes","169730","Im","FAO data based on imputation methodology",""
"QC","Crops","100","India","5510","Production","399","Eggplants (aubergines)","2014","2014","tonnes","13557820","","Official data",""
"QC","Crops","100","India","5510","Production","569","Figs","2014","2014","tonnes","14148","Im","FAO data based on imputation methodology",""
"QC","Crops","100","India","5510","Production","512","Fruit, citrus nes","2014","2014","tonnes","745500","","Official data",""
"QC","Crops","100","India","5510","Production","619","Fruit, fresh nes","2014","2014","tonnes","9872000","","Official data",""
"QC","Crops","100","India","5510","Production","541","Fruit, stone nes","2014","2014","tonnes","2235","Im","FAO data based on imputation methodology",""
"QC","Crops","100","India","5510","Production","603","Fruit, tropical fresh nes","2014","2014","tonnes","5997490","","Official data",""
"QC","Crops","100","India","5510","Production","406","Garlic","2014","2014","tonnes","1252000","","Official data",""
"QC","Crops","100","India","5510","Production","720","Ginger","2014","2014","tonnes","655000","","Official data",""
"QC","Crops","100","India","5510","Production","507","Grapefruit (inc. pomelos)","2014","2014","tonnes","248500","","Official data",""
"QC","Crops","100","India","5510","Production","560","Grapes","2014","2014","tonnes","2585340","","Official data",""
"QC","Crops","100","India","5510","Production","242","Groundnuts, with shell","2014","2014","tonnes","7402000","","Official data",""
"QC","Crops","100","India","5510","Production","777","Hemp tow waste","2014","2014","tonnes","","M","Data not available",""
"QC","Crops","100","India","5510","Production","780","Jute","2014","2014","tonnes","1968000","","Official data",""
"QC","Crops","100","India","5510","Production","497","Lemons and limes","2014","2014","tonnes","2835020","","Official data",""
"QC","Crops","100","India","5510","Production","201","Lentils","2014","2014","tonnes","1017000","","Official data",""
"QC","Crops","100","India","5510","Production","372","Lettuce and chicory","2014","2014","tonnes","1093039","Im","FAO data based on imputation methodology",""
"QC","Crops","100","India","5510","Production","333","Linseed","2014","2014","tonnes","141730","","Official data",""
"QC","Crops","100","India","5510","Production","56","Maize","2014","2014","tonnes","24170000","","Official data",""
"QC","Crops","100","India","5510","Production","571","Mangoes, mangosteens, guavas","2014","2014","tonnes","18431330","","Official data",""
"QC","Crops","100","India","5510","Production","568","Melons, other (inc.cantaloupes)","2014","2014","tonnes","761000","","Official data",""
"QC","Crops","100","India","5510","Production","79","Millet","2014","2014","tonnes","11420000","","Official data",""
"QC","Crops","100","India","5510","Production","449","Mushrooms and truffles","2014","2014","tonnes","28000","","Official data",""
"QC","Crops","100","India","5510","Production","702","Nutmeg, mace and cardamoms","2014","2014","tonnes","21000","","Official data",""
"QC","Crops","100","India","5510","Production","339","Oilseeds nes","2014","2014","tonnes","76000","","Official data",""
"QC","Crops","100","India","5510","Production","430","Okra","2014","2014","tonnes","6346370","","Official data",""
"QC","Crops","100","India","5510","Production","403","Onions, dry","2014","2014","tonnes","19401680","","Official data",""
"QC","Crops","100","India","5510","Production","490","Oranges","2014","2014","tonnes","7317610","","Official data",""
"QC","Crops","100","India","5510","Production","600","Papayas","2014","2014","tonnes","5639300","","Official data",""
"QC","Crops","100","India","5510","Production","534","Peaches and nectarines","2014","2014","tonnes","260000","F","FAO estimate",""
"QC","Crops","100","India","5510","Production","521","Pears","2014","2014","tonnes","316700","","Official data",""
"QC","Crops","100","India","5510","Production","187","Peas, dry","2014","2014","tonnes","925000","","Official data",""
"QC","Crops","100","India","5510","Production","417","Peas, green","2014","2014","tonnes","3868630","","Official data",""
"QC","Crops","100","India","5510","Production","687","Pepper (piper spp.)","2014","2014","tonnes","51000","","Official data",""
"QC","Crops","100","India","5510","Production","197","Pigeon peas","2014","2014","tonnes","3170000","","Official data",""
"QC","Crops","100","India","5510","Production","574","Pineapples","2014","2014","tonnes","1736740","","Official data",""
"QC","Crops","100","India","5510","Production","536","Plums and sloes","2014","2014","tonnes","225000","F","FAO estimate",""
"QC","Crops","100","India","5510","Production","296","Poppy seed","2014","2014","tonnes","","M","Data not available",""
"QC","Crops","100","India","5510","Production","116","Potatoes","2014","2014","tonnes","46395000","","Official data",""
"QC","Crops","100","India","5510","Production","211","Pulses nes","2014","2014","tonnes","1155000","*","Unofficial figure",""
"QC","Crops","100","India","5510","Production","394","Pumpkins, squash and gourds","2014","2014","tonnes","5008575","Im","FAO data based on imputation methodology",""
"QC","Crops","100","India","5510","Production","270","Rapeseed","2014","2014","tonnes","7877000","","Official data",""
"QC","Crops","100","India","5510","Production","27","Rice, paddy","2014","2014","tonnes","157200000","","Official data",""
"QC","Crops","100","India","5510","Production","836","Rubber, natural","2014","2014","tonnes","940000","F","FAO estimate",""
"QC","Crops","100","India","5510","Production","280","Safflower seed","2014","2014","tonnes","113000","","Official data",""
"QC","Crops","100","India","5510","Production","328","Seed cotton","2014","2014","tonnes","18488000","","Official data",""
"QC","Crops","100","India","5510","Production","289","Sesame seed","2014","2014","tonnes","828000","","Official data",""
"QC","Crops","100","India","5510","Production","83","Sorghum","2014","2014","tonnes","5540000","","Official data",""
"QC","Crops","100","India","5510","Production","236","Soybeans","2014","2014","tonnes","10374000","","Official data",""
"QC","Crops","100","India","5510","Production","723","Spices nes","2014","2014","tonnes","1504000","","Official data",""
"QC","Crops","100","India","5510","Production","156","Sugar cane","2014","2014","tonnes","352142000","","Official data",""
"QC","Crops","100","India","5510","Production","267","Sunflower seed","2014","2014","tonnes","434000","","Official data",""
"QC","Crops","100","India","5510","Production","122","Sweet potatoes","2014","2014","tonnes","1087880","","Official data",""
"QC","Crops","100","India","5510","Production","667","Tea","2014","2014","tonnes","1207310","","Official data",""
"QC","Crops","100","India","5510","Production","826","Tobacco, unmanufactured","2014","2014","tonnes","714059","Im","FAO data based on imputation methodology",""
"QC","Crops","100","India","5510","Production","388","Tomatoes","2014","2014","tonnes","18735910","","Official data",""
"QC","Crops","100","India","5510","Production","463","Vegetables, fresh nes","2014","2014","tonnes","36838000","","Official data",""
"QC","Crops","100","India","5510","Production","222","Walnuts, with shell","2014","2014","tonnes","43000","*","Unofficial figure",""
"QC","Crops","100","India","5510","Production","567","Watermelons","2014","2014","tonnes","1810000","","Official data",""
"QC","Crops","100","India","5510","Production","15","Wheat","2014","2014","tonnes","95850000","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","226","Areca nuts","2014","2014","tonnes","134286","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","572","Avocados","2014","2014","tonnes","307326","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","486","Bananas","2014","2014","tonnes","6862568","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","782","Bastfibres, other","2014","2014","tonnes","3295","Im","FAO data based on imputation methodology",""
"QC","Crops","101","Indonesia","5510","Production","176","Beans, dry","2014","2014","tonnes","244589","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","414","Beans, green","2014","2014","tonnes","855958","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","358","Cabbages and other brassicas","2014","2014","tonnes","1435833","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","426","Carrots and turnips","2014","2014","tonnes","495798","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","217","Cashew nuts, with shell","2014","2014","tonnes","131200","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","125","Cassava","2014","2014","tonnes","23436384","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","265","Castor oil seed","2014","2014","tonnes","1300","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","393","Cauliflowers and broccoli","2014","2014","tonnes","136508","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","401","Chillies and peppers, green","2014","2014","tonnes","1882106","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","693","Cinnamon (cannella)","2014","2014","tonnes","91400","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","698","Cloves","2014","2014","tonnes","122200","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","661","Cocoa, beans","2014","2014","tonnes","728400","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","249","Coconuts","2014","2014","tonnes","18300000","*","Unofficial figure",""
"QC","Crops","101","Indonesia","5510","Production","656","Coffee, green","2014","2014","tonnes","643900","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","397","Cucumbers and gherkins","2014","2014","tonnes","477976","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","399","Eggplants (aubergines)","2014","2014","tonnes","557040","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","619","Fruit, fresh nes","2014","2014","tonnes","1253042","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","603","Fruit, tropical fresh nes","2014","2014","tonnes","1908599","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","406","Garlic","2014","2014","tonnes","16894","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","720","Ginger","2014","2014","tonnes","226115","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","242","Groundnuts, with shell","2014","2014","tonnes","638896","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","310","Kapok fruit","2014","2014","tonnes","213926","Im","FAO data based on imputation methodology",""
"QC","Crops","101","Indonesia","5510","Production","407","Leeks, other alliaceous vegetables","2014","2014","tonnes","584624","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","56","Maize","2014","2014","tonnes","19008426","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","446","Maize, green","2014","2014","tonnes","475000","*","Unofficial figure",""
"QC","Crops","101","Indonesia","5510","Production","571","Mangoes, mangosteens, guavas","2014","2014","tonnes","2733508","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","809","Manila fibre (abaca)","2014","2014","tonnes","545","Im","FAO data based on imputation methodology",""
"QC","Crops","101","Indonesia","5510","Production","568","Melons, other (inc.cantaloupes)","2014","2014","tonnes","189012","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","449","Mushrooms and truffles","2014","2014","tonnes","37410","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","702","Nutmeg, mace and cardamoms","2014","2014","tonnes","32700","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","234","Nuts nes","2014","2014","tonnes","100600","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","254","Oil palm fruit","2014","2014","tonnes","138701566","Im","FAO data based on imputation methodology",""
"QC","Crops","101","Indonesia","5510","Production","403","Onions, dry","2014","2014","tonnes","1233984","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","490","Oranges","2014","2014","tonnes","1926560","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","600","Papayas","2014","2014","tonnes","840121","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","687","Pepper (piper spp.)","2014","2014","tonnes","87400","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","574","Pineapples","2014","2014","tonnes","1835491","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","116","Potatoes","2014","2014","tonnes","1347818","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","211","Pulses nes","2014","2014","tonnes","1455","Im","FAO data based on imputation methodology",""
"QC","Crops","101","Indonesia","5510","Production","394","Pumpkins, squash and gourds","2014","2014","tonnes","357561","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","27","Rice, paddy","2014","2014","tonnes","70846465","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","149","Roots and tubers nes","2014","2014","tonnes","438298","Im","FAO data based on imputation methodology",""
"QC","Crops","101","Indonesia","5510","Production","836","Rubber, natural","2014","2014","tonnes","3153186","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","328","Seed cotton","2014","2014","tonnes","761","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","789","Sisal","2014","2014","tonnes","355","Im","FAO data based on imputation methodology",""
"QC","Crops","101","Indonesia","5510","Production","236","Soybeans","2014","2014","tonnes","954997","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","723","Spices nes","2014","2014","tonnes","112088","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","373","Spinach","2014","2014","tonnes","134159","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","156","Sugar cane","2014","2014","tonnes","25753920","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","161","Sugar crops nes","2014","2014","tonnes","235553","Im","FAO data based on imputation methodology",""
"QC","Crops","101","Indonesia","5510","Production","122","Sweet potatoes","2014","2014","tonnes","2382658","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","667","Tea","2014","2014","tonnes","154369","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","826","Tobacco, unmanufactured","2014","2014","tonnes","196300","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","388","Tomatoes","2014","2014","tonnes","915987","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","692","Vanilla","2014","2014","tonnes","2000","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","463","Vegetables, fresh nes","2014","2014","tonnes","629550","","Official data",""
"QC","Crops","101","Indonesia","5510","Production","567","Watermelons","2014","2014","tonnes","653974","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","221","Almonds, with shell","2014","2014","tonnes","136338","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","711","Anise, badian, fennel, coriander","2014","2014","tonnes","66057","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","515","Apples","2014","2014","tonnes","2412494","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","526","Apricots","2014","2014","tonnes","241569","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","366","Artichokes","2014","2014","tonnes","17522","Im","FAO data based on imputation methodology",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","367","Asparagus","2014","2014","tonnes","21902","Im","FAO data based on imputation methodology",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","486","Bananas","2014","2014","tonnes","127578","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","44","Barley","2014","2014","tonnes","2955437","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","176","Beans, dry","2014","2014","tonnes","226369","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","414","Beans, green","2014","2014","tonnes","56502","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","558","Berries nes","2014","2014","tonnes","18710","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","181","Broad beans, horse beans, dry","2014","2014","tonnes","23563","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","358","Cabbages and other brassicas","2014","2014","tonnes","277705","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","426","Carrots and turnips","2014","2014","tonnes","233120","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","265","Castor oil seed","2014","2014","tonnes","6","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","393","Cauliflowers and broccoli","2014","2014","tonnes","57484","Im","FAO data based on imputation methodology",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","531","Cherries","2014","2014","tonnes","133987","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","530","Cherries, sour","2014","2014","tonnes","87682","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","191","Chick peas","2014","2014","tonnes","268734","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","689","Chillies and peppers, dry","2014","2014","tonnes","3643","Im","FAO data based on imputation methodology",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","401","Chillies and peppers, green","2014","2014","tonnes","95402","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","397","Cucumbers and gherkins","2014","2014","tonnes","2995376","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","577","Dates","2014","2014","tonnes","1032804","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","399","Eggplants (aubergines)","2014","2014","tonnes","528310","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","821","Fibre crops nes","2014","2014","tonnes","","M","Data not available",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","569","Figs","2014","2014","tonnes","83787","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","512","Fruit, citrus nes","2014","2014","tonnes","599127","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","619","Fruit, fresh nes","2014","2014","tonnes","291917","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","541","Fruit, stone nes","2014","2014","tonnes","178163","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","603","Fruit, tropical fresh nes","2014","2014","tonnes","1005697","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","406","Garlic","2014","2014","tonnes","58057","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","507","Grapefruit (inc. pomelos)","2014","2014","tonnes","93723","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","560","Grapes","2014","2014","tonnes","2251551","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","242","Groundnuts, with shell","2014","2014","tonnes","6425","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","225","Hazelnuts, with shell","2014","2014","tonnes","10098","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","336","Hempseed","2014","2014","tonnes","191","Im","FAO data based on imputation methodology",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","780","Jute","2014","2014","tonnes","","M","Data not available",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","592","Kiwi fruit","2014","2014","tonnes","298940","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","407","Leeks, other alliaceous vegetables","2014","2014","tonnes","721","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","497","Lemons and limes","2014","2014","tonnes","481111","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","201","Lentils","2014","2014","tonnes","71507","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","372","Lettuce and chicory","2014","2014","tonnes","411547","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","333","Linseed","2014","2014","tonnes","0","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","56","Maize","2014","2014","tonnes","1658875","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","571","Mangoes, mangosteens, guavas","2014","2014","tonnes","43340","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","568","Melons, other (inc.cantaloupes)","2014","2014","tonnes","1945964","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","299","Melonseed","2014","2014","tonnes","19046","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","79","Millet","2014","2014","tonnes","10173","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","449","Mushrooms and truffles","2014","2014","tonnes","118775","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","292","Mustard seed","2014","2014","tonnes","1","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","234","Nuts nes","2014","2014","tonnes","4062","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","339","Oilseeds nes","2014","2014","tonnes","105","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","260","Olives","2014","2014","tonnes","43797","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","403","Onions, dry","2014","2014","tonnes","2065502","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","490","Oranges","2014","2014","tonnes","1530362","","Official data",""
"QC","Crops","102","Iran (Islamic Republic of)","5510","Production","600","Papayas","2014","2014","tonnes","323","","Official data",""
